id,cost_in_sum,cost_out_sum,total_cost_sum
625294053212,0.0005020000000000001,0.00023799999999999998,0.000742
627171284810,0.002383,0.002694,0.005078
627335296298,0.006154,0.007771,0.013922
627494495058,0.001756,0.001868,0.003628
628386388062,0.014166000000000002,0.013818,0.027984
630924003108,0.008655,0.010669,0.019323
631206398626,0.0012109999999999998,0.001955,0.003168
635260185286,0.013039,0.024764,0.037803
635380527358,0.00536,0.003372,0.008731
635818376784,0.017611,0.013794,0.031403999999999994
635951646019,0.0005059999999999999,0.000312,0.0008179999999999999
638052270846,0.006383,0.007444,0.013826
640588421399,0.007023,0.008211,0.015234999999999999
640623586720,0.002918,0.0029330000000000003,0.0058530000000000006
640762708282,0.000718,0.000754,0.001472
640966780829,0.0005470000000000001,0.000362,0.00091
641350873276,0.006302,0.007978,0.01428
641558229841,0.001626,0.0016950000000000001,0.00332
642512762654,0.017962,0.014178000000000001,0.032139
649071675894,0.011741999999999999,0.014999,0.02674
649970363441,0.003049,0.00349,0.006542
652546605141,0.002697,0.0029130000000000002,0.005611
654147069646,0.00355,0.00484,0.00839
656120664246,0.002104,0.003641,0.005745
656380132947,0.003829,0.004013,0.007841
659790550521,0.001995,0.001983,0.003976
659923072292,0.000825,0.000912,0.001736
661938419549,0.0019839999999999997,0.0021939999999999998,0.004178
662007573009,0.002785,0.002649,0.005434
665402720383,0.001425,0.001451,0.002876
665965908866,0.001847,0.001954,0.0038
667295902913,0.005556,0.006085999999999999,0.011643
667445323103,0.021130000000000003,0.013011,0.034141
668761922504,0.003694,0.003998,0.007691
673360166308,0.001823,0.0015379999999999999,0.003361
674313136143,0.002507,0.002549,0.005056
674748305978,0.012865999999999999,0.018107,0.030972
674953748243,0.010696,0.0053679999999999995,0.016065
675611105642,0.011561,0.014281,0.025844
676715085442,0.000405,0.00021500000000000002,0.0006200000000000001
677533348715,0.0034549999999999997,0.004059999999999999,0.007515
677801286789,0.003125,0.003388,0.006512
678751847935,0.0020080000000000002,0.002207,0.004214
678752617022,0.000716,0.002176,0.0028929999999999997
679194682572,0.001456,0.0011740000000000001,0.002628
679717222593,0.0006100000000000001,0.000372,0.000981
680022428127,0.033428,0.032772,0.066196
680060284391,0.011130000000000001,0.006069,0.017199
680597769063,0.016599,0.009873999999999999,0.026473999999999998
680960333924,0.0033410000000000002,0.003417,0.006758
681362085305,0.011039,0.013146000000000001,0.024184999999999998
681459782126,0.00553,0.004579,0.010111
681725825621,0.0022329999999999997,0.002687,0.004919
681842582524,0.001546,0.0016070000000000001,0.003153
681950059119,0.00206,0.002037,0.004097
682033644133,0.006510999999999999,0.007486,0.013996
683310284821,0.007835,0.008384,0.016219
683324029818,0.001892,0.002104,0.0039959999999999996
684116621574,0.0005059999999999999,0.000312,0.0008179999999999999
684825414810,0.0012850000000000001,0.001082,0.002369
685299765520,0.000503,0.000239,0.000742
685384171236,0.01103,0.013112,0.024142
687970969338,0.004842,0.0036300000000000004,0.008473
689591311243,0.033348,0.030614,0.063962
690322902503,0.001702,0.00197,0.003674
690840841294,0.015512000000000001,0.014715,0.030228
691181582410,0.001535,0.001401,0.002935
691399848291,0.003156,0.003719,0.006874999999999999
692166729920,0.0014819999999999998,0.00163,0.003114
693283508838,0.042157,0.013842,0.055998
693542177137,0.005805,0.006973999999999999,0.012778
694069517490,0.001019,0.000979,0.0019979999999999998
695308087926,0.004389,0.005122,0.009510999999999999
698424661568,0.003007,0.002615,0.005623
698948419205,0.0026639999999999997,0.002764,0.0054269999999999995
699965462795,0.0005059999999999999,0.000312,0.0008179999999999999
700983942047,0.0030800000000000003,0.002856,0.005936
702242646366,0.006076000000000001,0.007546,0.013618
702656076621,0.003481,0.0045639999999999995,0.008043000000000002
703708607820,0.016459,0.016281,0.032741
704346668255,0.006952,0.005636,0.012587
704554760268,0.003294,0.003581,0.006876
706206635670,0.0019979999999999998,0.001565,0.003563
709642421751,0.0041600000000000005,0.004862,0.009021999999999999
710083256297,0.0005200000000000001,0.00034899999999999997,0.0008669999999999999
710745620132,0.006678999999999999,0.0075109999999999994,0.01419
711256121042,0.004769,0.003457,0.008225999999999999
712440905294,0.008334999999999999,0.006263,0.014598
712658420024,0.011602999999999999,0.008900000000000002,0.020503
714461208210,0.006379,0.005313,0.011693
714688412172,0.002738,0.003088,0.005826
715707282704,0.006857,0.00868,0.01554
715808151215,0.0029970000000000005,0.002943,0.00594
716140416459,0.007149000000000001,0.008015999999999999,0.015167
716996386309,0.003324,0.004207,0.0075309999999999995
718157559610,0.001327,0.00138,0.002706
718846327122,0.001986,0.002209,0.004194
722226051776,0.009634,0.008745,0.018378
723186232614,0.010038,0.010426999999999999,0.020464
725698193062,0.0033520000000000004,0.003917,0.007268999999999999
729293648708,0.011217000000000001,0.013139,0.024356000000000003
729679610812,0.004337000000000001,0.0032440000000000004,0.007578
730730002120,0.005533,0.010335,0.015865
730749616487,0.002916,0.002627,0.005544
731509682888,0.001235,0.001265,0.002499
731635568152,0.002743,0.003114,0.005856999999999999
733564934406,0.002772,0.002783,0.005555
733684931447,0.011432000000000001,0.003207,0.014638
733829693036,0.012334,0.013583999999999999,0.025918
735906420021,0.0016779999999999998,0.002263,0.003941
736211826316,0.004365,0.005359999999999999,0.009725
736429823807,0.007037,0.004113,0.01115
738909841332,0.003222,0.003735,0.006956
740129131511,0.017206,0.015774,0.03298
740756899933,0.0004890000000000001,0.000236,0.000724
741080148249,0.001477,0.001395,0.0028710000000000003
741138127882,0.004318000000000001,0.0045639999999999995,0.008882000000000001
743361478030,0.0035960000000000002,0.004261,0.007857
743597256402,0.009052000000000001,0.010688000000000001,0.019741
743680434781,0.0017209999999999999,0.001458,0.003179
744347643417,0.003456,0.004134,0.0075899999999999995
744548547793,0.002604,0.002903,0.005507
745738383331,0.003594,0.004085,0.007679
747063154527,0.004402,0.005175,0.009577
747380023050,0.0024720000000000002,0.0023239999999999997,0.004796
748163472833,0.0008929999999999999,0.000736,0.001628
748416953652,0.0020959999999999998,0.002337,0.004433
749491779135,0.000688,0.000535,0.0012200000000000002
750569347148,0.0016150000000000001,0.001603,0.003219
751522528638,0.006493,0.008566,0.015058
752095210459,0.004743000000000001,0.005867,0.010609
752994297240,0.002042,0.002527,0.004571
757943644568,0.0033699999999999997,0.003137,0.006508
759608529322,0.006491,0.004296,0.010788
760889457886,0.010628,0.013168000000000001,0.023798
761697591031,0.010038,0.011307000000000001,0.021345000000000003
763076201572,0.003048,0.002654,0.0057009999999999995
763196714180,0.00218,0.002188,0.004366999999999999
769327569318,0.0010609999999999999,0.000827,0.001889
769457847364,0.010339000000000001,0.01081,0.021148
769762260516,0.011848,0.011145,0.022993
771803745609,0.011608,0.013375,0.024985
774158997996,0.008254000000000001,0.01057,0.018823
774356599138,0.003007,0.003483,0.006488
774464673571,0.006785,0.0033250000000000003,0.010109
774623208366,0.002431,0.002042,0.004472
776016701838,0.007064,0.009226999999999999,0.016291
777036319518,0.011026000000000001,0.013098,0.024124
778353640480,0.011153,0.009065,0.020220000000000002
778776591274,0.002516,0.003558,0.006073
779478421814,0.003333,0.003247,0.0065780000000000005
783756423028,0.002249,0.0026969999999999997,0.004946
784785156415,0.002023,0.001696,0.0037189999999999996
785472664263,0.010587,0.014378,0.024965
785902453833,0.039846,0.014193,0.054039000000000004
785956422562,0.002202,0.002703,0.004905
786926541844,0.0005020000000000001,0.000237,0.0007390000000000001
787824162053,0.008255,0.006512,0.014768
789879712079,0.005554,0.005375,0.010927
791536019060,0.004118,0.010007,0.014125
792420489583,0.0005480000000000001,0.000365,0.000914
792438067978,0.000861,0.0008719999999999999,0.001734
792527085863,0.017086,0.011854,0.028939
792924882305,0.004442,0.0044729999999999995,0.008915000000000001
794645369639,0.007543,0.009448999999999999,0.016992
795625151890,0.007808000000000001,0.009364,0.017173
796344163844,0.005219,0.003875,0.009093
797409117739,0.002176,0.002327,0.004504
798328793983,0.022229,0.013821,0.03605
798934623913,0.001675,0.001766,0.00344
800024955392,0.002187,0.0024619999999999998,0.004649
800579480406,0.007795,0.008352,0.016147
804158857344,0.0015990000000000002,0.001155,0.002754
807955620044,0.006962,0.008102,0.015063
808494005144,0.0024590000000000002,0.0028260000000000004,0.005285
808535226666,0.006628,0.008675,0.015301
808662368605,0.001676,0.001701,0.003378
808730661711,0.003594,0.0037619999999999997,0.007356
809504350123,0.000487,0.000294,0.000782
809574609182,0.001814,0.001695,0.003509
810794429590,0.0005059999999999999,0.000314,0.00082
811109593670,0.0019169999999999999,0.00213,0.004047
811294162750,0.0011120000000000001,0.0010639999999999998,0.002176
811962133595,0.000433,0.00021,0.000645
812002532955,0.003458,0.002555,0.006012
813299613633,0.002168,0.002376,0.004543
813438556204,0.001592,0.001711,0.003303
815830512144,0.002808,0.00222,0.0050279999999999995
816200343339,0.005533,0.003992,0.009527
816767117371,0.0038799999999999998,0.004909,0.008787
817663420145,0.004637,0.005776,0.010412999999999999
818329904522,0.002035,0.002499,0.004533
818444304094,0.0011380000000000001,0.001005,0.002143
820781749788,0.009732999999999999,0.008926,0.01866
821823756702,0.00156,0.001563,0.003123
822232906384,0.0025570000000000002,0.002961,0.005518
822525504765,0.00164,0.00163,0.003271
823596939558,0.000414,0.00019800000000000002,0.000612
823613563662,0.010202,0.024236,0.034439
823833214263,0.001594,0.001593,0.003187
823978737411,0.0073620000000000005,0.010355,0.017717999999999998
824438229105,0.001398,0.001954,0.003352
825522838594,0.0027470000000000003,0.00267,0.005417
826945248693,0.002325,0.0027990000000000003,0.005124
827507004811,0.000918,0.000557,0.001475
827766006188,0.0047469999999999995,0.0019219999999999999,0.006668
829188864266,0.009731,0.011794,0.021525
832086586759,0.001954,0.002185,0.0041389999999999995
837721411495,0.001042,0.0013260000000000001,0.002367
838329459452,0.000628,0.000752,0.0013800000000000002
838334212055,0.001775,0.001833,0.003607
839484659674,0.000504,0.00031,0.0008139999999999999
841921896396,0.00577,0.006839,0.012608999999999999
842557577078,0.006195,0.0016409999999999999,0.007837
843553077920,0.0071979999999999995,0.009428,0.016626000000000002
845456014634,0.0029749999999999998,0.003141,0.006116
846112873844,0.0007719999999999999,0.000641,0.001413
846716040801,0.004603,0.005479,0.010082
848472450853,0.00042199999999999996,0.000186,0.000608
848714103296,0.024138,0.013838000000000001,0.037975
850611757010,0.001436,0.0015300000000000001,0.002965
852113542003,0.007578,0.007973000000000001,0.015553
852234887435,0.003859,0.004476,0.008336999999999999
852626555399,0.004621999999999999,0.008527999999999999,0.013148
852910910836,0.005007,0.006253,0.011261
852925640960,0.001043,0.0010559999999999999,0.0020959999999999998
853631624158,0.005428,0.01264,0.018069
853892413900,0.001767,0.0019199999999999998,0.0036880000000000003
854705066638,0.001419,0.001462,0.002881
854871816026,0.007017,0.008955,0.015971
855373465858,0.0029059999999999997,0.002888,0.0057940000000000005
855826773135,0.001043,0.001139,0.0021809999999999998
855857083952,0.000444,0.000211,0.000655
856978239832,0.004448,0.004276,0.008723999999999999
857406778581,0.0014359999999999998,0.001693,0.003129
859823963858,0.0059830000000000005,0.004981,0.010963
860225764524,0.009087,0.011625,0.02071
863123305804,0.002338,0.00257,0.004908
863931740253,0.015156,0.010015000000000001,0.02517
864190238486,0.00162,0.001743,0.003362
864643154147,0.025960999999999998,0.037482,0.063444
864983298782,0.016103,0.013898,0.030001
869083463363,0.025582,0.040226,0.065807
870921816575,0.010727,0.004395,0.015123
871457198116,0.005101,0.004705,0.009807
872257078792,0.002449,0.002401,0.00485
873185628010,0.0025139999999999997,0.002735,0.005249
873458218900,0.0005560000000000001,0.000368,0.000924
874034457566,0.009803,0.011255,0.021058
874972168640,0.000914,0.000543,0.001457
875311291747,0.027583999999999997,0.033668000000000003,0.06125
875362653271,0.039084,0.014048999999999999,0.053134
879858006803,0.0061340000000000006,0.010119,0.016253
880369152385,0.000504,0.00030900000000000003,0.0008129999999999999
881430547563,0.004269,0.004273,0.008541
885928553232,0.000454,0.000652,0.001105
887831530238,0.012896000000000001,0.021226,0.034122
888139687434,0.00235,0.002718,0.005068
888957072114,0.0024939999999999997,0.002743,0.005235
889674587263,0.008712,0.010752,0.019466999999999998
889709557401,0.0019140000000000001,0.001875,0.0037879999999999997
891426434719,0.004652,0.008537,0.013189000000000001
892525392419,0.0019420000000000001,0.001781,0.003724
892671053817,0.002395,0.002837,0.0052309999999999995
892955326677,0.000428,0.000205,0.000634
893577295506,0.002674,0.00287,0.005544
894619085015,0.0033230000000000004,0.00918,0.012503
894662526818,0.011735,0.018052,0.029788
895548040293,0.0018609999999999998,0.001722,0.003582
897249969899,0.002765,0.002809,0.005573
898516202453,0.001747,0.002321,0.004067
900281106110,0.008561,0.005451,0.014012
901829477138,0.002876,0.00298,0.005856
902082512756,0.0011619999999999998,0.00115,0.002311
905162849726,0.005048,0.006032000000000001,0.011079
907808069089,0.00681,0.008467,0.015275
908423596860,0.001397,0.001418,0.002815
910214572670,0.001072,0.000745,0.001816
911160695863,0.002727,0.002627,0.005354
912250020629,0.000851,0.0007279999999999999,0.0015789999999999999
915368195239,0.000791,0.000606,0.001397
915781368984,0.004423,0.005279,0.009704
915798722507,0.002114,0.002036,0.004151
917879987207,0.011743,0.013959999999999998,0.025703999999999998
918712585211,0.00743,0.009191999999999999,0.016622
919239084305,0.00664,0.006892,0.013533
920250836733,0.001798,0.001826,0.003624
922596712472,0.015157,0.014445,0.029602999999999997
923126434347,0.006078,0.006331,0.012407
923495998341,0.001268,0.0010379999999999999,0.002306
925162062296,0.0042450000000000005,0.004239,0.008486
927350931543,0.0024619999999999998,0.002614,0.0050739999999999995
928327993506,0.007485,0.009188,0.016673
929144131036,0.001564,0.0016950000000000001,0.003261
929721013451,0.004314999999999999,0.004804,0.009121
929979282818,0.007793,0.009522,0.017315
931173800346,0.003155,0.003083,0.0062380000000000005
932177856927,0.0011949999999999999,0.001083,0.002278
932903673908,0.000816,0.000739,0.001554
933042514108,0.00242,0.002629,0.005049
933212674246,0.009825,0.012572,0.022396
933218804245,0.006309,0.006645,0.012955
934436318449,0.0009599999999999999,0.0007,0.001663
934938531545,0.0014169999999999999,0.001516,0.002933
935664255218,0.007072,0.008598,0.015671
936872039412,0.001801,0.001837,0.003636
937035421173,0.00731,0.008117,0.015427
938066829420,0.003425,0.00317,0.006595
938810578482,0.007377,0.008662999999999999,0.01604
938876875972,0.002175,0.002437,0.0046110000000000005
939108643969,0.004364,0.004727,0.009092
939790865318,0.0011940000000000002,0.0011819999999999999,0.002374
939891973022,0.0014490000000000002,0.001367,0.002816
940438047891,0.01032,0.010501,0.020821
940576867611,0.0023309999999999997,0.002836,0.005167
942235552370,0.003444,0.0037600000000000003,0.007204
943443681639,0.00727,0.004726,0.011995
943918937919,0.013015,0.014301999999999999,0.027318000000000002
945201669511,0.003409,0.003409,0.006819
947138219933,0.007253,0.007929,0.015182000000000001
947940027459,0.002068,0.002135,0.004203
948429850641,0.020148,0.040547,0.060694000000000005
949808188494,0.004116,0.004745,0.008863
951246471113,0.0016520000000000003,0.001704,0.003356
952982935984,0.000654,0.000472,0.001129
956124972063,0.011241000000000001,0.011806,0.023046999999999998
957419163544,0.0033640000000000002,0.00427,0.007634
958458564023,0.0008900000000000001,0.0007310000000000001,0.001621
958802746261,0.00043400000000000003,0.000238,0.00067
960261966747,0.0018549999999999999,0.0016950000000000001,0.003548
961071955430,0.0005070000000000001,0.000349,0.000856
962009469718,0.001955,0.002065,0.004021
962181686165,0.031396999999999994,0.014166,0.045563
962258913057,0.005932,0.0064210000000000005,0.01235
964315606205,0.001161,0.001196,0.002357
964624381498,0.0015300000000000001,0.001651,0.003181
964901258939,0.013912,0.01411,0.028020000000000003
966893814674,0.003464,0.004225,0.0076890000000000005
967973644716,0.001605,0.0017239999999999998,0.003327
973722011399,0.0024330000000000003,0.002868,0.0053
975373353698,0.014178,0.002432,0.016613
975416075708,0.0005059999999999999,0.000235,0.000741
976268223859,0.002582,0.003122,0.005704
976880561489,0.005339999999999999,0.006646,0.011984999999999999
977205445754,0.000963,0.000834,0.001796
977772538109,0.007790999999999999,0.008605999999999999,0.016398
977927208837,0.0014229999999999998,0.002285,0.003708
978686492102,0.0018679999999999999,0.001908,0.003778
979259654764,0.0023,0.001665,0.0039640000000000005
979576067676,0.0026060000000000002,0.002213,0.004817
979858572397,0.0011589999999999999,0.001098,0.002258
980070903663,0.00353,0.0038120000000000003,0.007343000000000001
980775289989,0.001616,0.00161,0.0032270000000000003
981402020846,0.016405000000000003,0.010546,0.026952
982092505827,0.002334,0.002465,0.0047989999999999994
982103029214,0.003635,0.004097,0.007732999999999999
982419194175,0.000611,0.000378,0.000988
984102062217,0.004167,0.005049,0.009216
984339374337,0.003169,0.003142,0.006311
984551788833,0.011715,0.014889000000000001,0.026603
984775932162,0.000973,0.000873,0.001846
986010887919,0.002347,0.0026290000000000003,0.004979
986429581818,0.012868000000000001,0.009503,0.022371000000000002
988090383546,0.005758,0.006775,0.012531
988249189042,0.009930999999999999,0.011413999999999999,0.021347
988259522687,0.0019760000000000003,0.001568,0.003545
991776582700,0.0028309999999999997,0.002992,0.005823
994322224244,0.008618,0.009595000000000001,0.018213
995598928672,0.010066,0.014373,0.024439
995784266252,0.0006490000000000001,0.000363,0.0010119999999999999
996885412317,0.004141,0.0050490000000000005,0.009191
