sample_id,gt_sloc,agent_sloc,bypass_sloc,agent_diff_sloc,bypass_diff_sloc,gt_lloc,agent_lloc,bypass_lloc,agent_diff_lloc,bypass_diff_lloc,gt_cc_total,agent_cc_total,bypass_cc_total,agent_diff_cc_total,bypass_diff_cc_total,gt_cc_avg,agent_cc_avg,bypass_cc_avg,agent_diff_cc_avg,bypass_diff_cc_avg,gt_cc_max,agent_cc_max,bypass_cc_max,agent_diff_cc_max,bypass_diff_cc_max,gt_mi_score,agent_mi_score,bypass_mi_score,agent_diff_mi_score,bypass_diff_mi_score,gt_h_difficulty,agent_h_difficulty,bypass_h_difficulty,agent_diff_h_difficulty,bypass_diff_h_difficulty,gt_h_bugs,agent_h_bugs,bypass_h_bugs,agent_diff_h_bugs,bypass_diff_h_bugs
533140668739,72,72.0,71.0,0.0,-1.0,60,60.0,59.0,0.0,-1.0,15.0,15.0,15.0,0.0,0.0,2.142857142857143,2.142857142857143,2.142857142857143,0.0,0.0,5.0,5.0,5.0,0.0,0.0,71.91403154831647,71.91403154831647,72.13544639835466,0.0,0.22141485003818673,4.333333333333333,4.333333333333333,4.333333333333333,0.0,0.0,0.0641894750100962,0.0641894750100962,0.0641894750100962,0.0,0.0
534740447932,1751,1751.0,1751.0,0.0,0.0,1113,1113.0,1113.0,0.0,0.0,220.0,220.0,220.0,0.0,0.0,3.548387096774193,3.548387096774193,3.548387096774193,0.0,0.0,32.0,32.0,32.0,0.0,0.0,1.2426421597881885,1.2426421597881885,1.2426421597881885,0.0,0.0,8.107344632768362,8.107344632768362,8.107344632768362,0.0,0.0,0.7931042173344084,0.7931042173344084,0.7931042173344084,0.0,0.0
535144797436,529,529.0,532.0,0.0,3.0,328,328.0,330.0,0.0,2.0,107.0,107.0,108.0,0.0,1.0,6.6875,6.6875,6.75,0.0,0.0625,33.0,33.0,34.0,0.0,1.0,33.02847781922115,33.02847781922115,32.75536026798916,0.0,-0.2731175512319908,10.135135135135137,10.135135135135137,10.1,0.0,-0.03513513513513722,0.74957027173157,0.74957027173157,0.758731188067319,0.0,0.009160916335749003
535354647515,1734,2821.0,1714.0,1087.0,-20.0,1062,1660.0,1045.0,598.0,-17.0,520.0,0.0,509.0,-520.0,-11.0,16.774193548387096,0.0,16.966666666666665,-16.774193548387096,0.19247311827956892,121.0,0.0,117.0,-121.0,-4.0,0.0,0.0,0.0,0.0,0.0,10.827493261455526,0.0,10.83943661971831,-10.827493261455526,0.011943358262783477,2.6670616835573724,0.0,2.54002146290499,-2.6670616835573724,-0.12704022065238219
537970847603,305,305.0,293.0,0.0,-12.0,155,155.0,147.0,0.0,-8.0,47.0,0.0,45.0,-47.0,-2.0,2.0434782608695654,0.0,1.9565217391304348,-2.0434782608695654,-0.0869565217391306,7.0,0.0,7.0,-7.0,0.0,59.967202907788966,0.0,60.86049049416585,-59.967202907788966,0.8932875863768857,3.759259259259259,0.0,3.759259259259259,-3.759259259259259,0.0,0.0797035845129219,0.0,0.0797035845129219,-0.0797035845129219,0.0
54373966743,169,172.0,161.0,3.0,-8.0,117,118.0,111.0,1.0,-6.0,52.0,52.0,51.0,0.0,-1.0,5.2,5.2,5.1,0.0,-0.10000000000000053,17.0,17.0,17.0,0.0,0.0,61.3972252827702,60.96523230233054,62.6211279778721,-0.4319929804396594,1.2239026951018985,2.7884615384615383,3.321428571428572,2.8125,0.5329670329670337,0.024038461538461675,0.0743129446558031,0.0813994054600054,0.068011733931786,0.007086460804202305,-0.006301210724017098
548700815296,720,725.0,705.0,5.0,-15.0,531,532.0,525.0,1.0,-6.0,219.0,218.0,215.0,-1.0,-4.0,4.866666666666666,4.844444444444444,4.777777777777778,-0.022222222222222143,-0.08888888888888857,42.0,42.0,42.0,0.0,0.0,11.987241399569502,12.018446995720804,12.852224592405422,0.031205596151302473,0.8649831928359202,10.023364485981308,9.988317757009346,10.024038461538462,-0.03504672897196137,0.000673975557154094,1.1236192096272288,1.121006141697863,1.0869253860555623,-0.0026130679293658865,-0.036693823571666506
552143295550,219,210.0,210.0,-9.0,-9.0,190,181.0,181.0,-9.0,-9.0,85.0,75.0,75.0,-10.0,-10.0,3.863636363636364,3.571428571428572,3.571428571428572,-0.29220779220779214,-0.29220779220779214,13.0,10.0,10.0,-3.0,-3.0,45.42348568720176,47.20113148252371,47.20113148252371,1.7776457953219449,1.7776457953219449,6.028846153846154,5.531914893617022,5.531914893617022,-0.4969312602291325,-0.4969312602291325,0.1773259710638308,0.157488030382448,0.157488030382448,-0.01983794068138281,-0.01983794068138281
560535484520,235,236.0,225.0,1.0,-10.0,151,151.0,151.0,0.0,0.0,46.0,46.0,46.0,0.0,0.0,5.111111111111111,5.111111111111111,5.111111111111111,0.0,0.0,11.0,11.0,11.0,0.0,0.0,48.14325507891783,48.11119286999942,48.4735672447847,-0.03206220891841127,0.3303121658668644,4.0,4.0,4.0,0.0,0.0,0.0854880502824161,0.0854880502824161,0.0854880502824161,0.0,0.0
565830903795,1,1.0,1.0,0.0,0.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569274523594,289,289.0,289.0,0.0,0.0,141,141.0,141.0,0.0,0.0,47.0,47.0,47.0,0.0,0.0,4.2727272727272725,4.2727272727272725,4.2727272727272725,0.0,0.0,16.0,16.0,16.0,0.0,0.0,57.73445903164269,57.73445903164269,57.86606934907048,0.0,0.13161031742778562,7.636363636363637,7.636363636363637,7.636363636363637,0.0,0.0,0.1189901504204763,0.1189901504204763,0.1189901504204763,0.0,0.0
575884605337,520,534.0,516.0,14.0,-4.0,328,341.0,324.0,13.0,-4.0,94.0,102.0,93.0,8.0,-1.0,3.4814814814814814,3.4,3.4444444444444446,-0.08148148148148149,-0.03703703703703676,10.0,10.0,10.0,0.0,0.0,31.678126309662915,29.97855076398614,31.6836998565926,-1.699575545676776,0.005573546929685591,12.1651376146789,11.817073170731708,12.1651376146789,-0.34806444394719094,0.0,0.5512051139564934,0.6154947671295821,0.5512051139564934,0.06428965317308866,0.0
585789884320,1504,1496.0,1499.0,-8.0,-5.0,755,753.0,758.0,-2.0,3.0,282.0,279.0,283.0,-3.0,1.0,7.421052631578948,7.342105263157895,7.447368421052632,-0.0789473684210531,0.02631578947368407,34.0,34.0,34.0,0.0,0.0,0.5296117762716466,0.9557768237167552,0.3958138864885017,0.42616504744510864,-0.13379788978314489,12.17283950617284,12.123456790123456,12.14723926380368,-0.04938271604938471,-0.025600242369160142,2.119166515906701,2.107953994658517,2.129716686266132,-0.011212521248183727,0.010550170359431288
591583863134,493,150.0,469.0,-343.0,-24.0,108,84.0,93.0,-24.0,-15.0,35.0,0.0,30.0,-35.0,-5.0,5.0,0.0,5.0,-5.0,0.0,11.0,0.0,11.0,-11.0,0.0,53.6874623153894,0.0,50.20163859693667,-53.6874623153894,-3.4858237184527354,5.716216216216216,0.0,6.051724137931035,-5.716216216216216,0.3355079217148189,0.1307242996266826,0.0,0.1032092410977238,-0.1307242996266826,-0.027515058528958816
592539767353,3,3.0,1.0,0.0,-2.0,3,3.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593078780227,532,529.0,,-3.0,,327,324.0,,-3.0,,120.0,119.0,,-1.0,,8.571428571428571,9.153846153846152,,0.5824175824175803,,67.0,67.0,,0.0,,21.719598705735983,21.847396165099312,,0.12779745936332887,,8.474226804123711,8.5625,,0.08827319587628857,,0.4715168412927925,0.470590495984055,,-0.0009263453087374751,
594353169005,33,34.0,34.0,1.0,1.0,33,34.0,34.0,1.0,1.0,16.0,16.0,16.0,0.0,0.0,2.2857142857142856,2.2857142857142856,2.2857142857142856,0.0,0.0,7.0,7.0,7.0,0.0,0.0,64.24582740777274,63.81666016285393,76.00059719805552,-0.4291672449188084,11.75476979028278,2.0,2.0,2.0,0.0,0.0,0.01268458260167,0.01268458260167,0.01268458260167,0.0,0.0
597032650655,1278,1079.0,1279.0,-199.0,1.0,794,717.0,793.0,-77.0,-1.0,341.0,311.0,340.0,-30.0,-1.0,3.965116279069768,4.507246376811594,3.953488372093023,0.542130097741826,-0.01162790697674465,36.0,36.0,36.0,0.0,0.0,5.447783291198044,10.264104550420727,5.612227685807305,4.816321259222684,0.1644443946092613,17.571428571428573,17.598214285714285,17.530434782608694,0.026785714285711748,-0.04099378881987903,1.8599871181265748,1.7949423337822414,1.8453735440097552,-0.06504478434433336,-0.014613574116819628
607976624665,3294,1876.0,3257.0,-1418.0,-37.0,1511,951.0,1473.0,-560.0,-38.0,368.0,247.0,342.0,-121.0,-26.0,3.5047619047619047,4.116666666666666,3.2884615384615383,0.6119047619047615,-0.21630036630036642,29.0,29.0,11.0,0.0,-18.0,0.0,1.9062990283394856,0.0,1.9062990283394856,0.0,8.454545454545455,6.561776061776062,8.427374301675977,-1.8927693927693934,-0.02717115286947802,2.021817315076029,1.25998323313993,1.8501510757400732,-0.7618340819360987,-0.1716662393359556
609571880024,362,367.0,361.0,5.0,-1.0,326,329.0,326.0,3.0,0.0,14.0,14.0,14.0,0.0,0.0,1.4,1.4,1.4,0.0,0.0,3.0,3.0,3.0,0.0,0.0,46.08512420047576,46.50210623615553,45.98262702693787,0.4169820356797658,-0.10249717353789123,1.0,1.0,1.0,0.0,0.0,0.0074862797921536,0.0074862797921536,0.0074862797921536,0.0,0.0
610166884431,1,1.0,1.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61514164703,254,254.0,232.0,0.0,-22.0,231,229.0,216.0,-2.0,-15.0,39.0,39.0,33.0,0.0,-6.0,1.21875,1.21875,1.2222222222222223,0.0,0.003472222222222321,4.0,4.0,4.0,0.0,0.0,65.66964533988268,65.7530930147573,66.8677573683547,0.08344767487461979,1.1981120284720248,1.5,1.5,1.5,0.0,0.0,0.0047548875021634,0.0047548875021634,0.0047548875021634,0.0,0.0
615959405420,275,251.0,226.0,-24.0,-49.0,101,101.0,71.0,0.0,-30.0,29.0,29.0,18.0,0.0,-11.0,2.9,2.9,2.0,0.0,-0.8999999999999999,4.0,4.0,4.0,0.0,0.0,50.47576885993048,50.67803641358661,54.781988730117824,0.20226755365612803,4.306219870187341,3.5972222222222223,3.5972222222222223,2.586206896551724,0.0,-1.0110153256704981,0.1012902754211058,0.1012902754211058,0.0763119426187551,0.0,-0.024978332802350706
623723613625,328,309.0,381.0,-19.0,53.0,189,188.0,258.0,-1.0,69.0,48.0,48.0,78.0,0.0,30.0,4.8,4.8,5.2,0.0,0.40000000000000036,9.0,9.0,9.0,0.0,0.0,35.523498535585375,35.8119548854559,29.199341649188625,0.28845634987052193,-6.32415688639675,4.888888888888889,4.888888888888889,7.583333333333333,0.0,2.6944444444444438,0.0889075722937127,0.0889075722937127,0.3004389188706017,0.0,0.211531346576889
625741132951,818,810.0,814.0,-8.0,-4.0,700,701.0,695.0,1.0,-5.0,93.0,93.0,92.0,0.0,-1.0,13.285714285714286,13.285714285714286,13.142857142857142,0.0,-0.14285714285714413,63.0,63.0,62.0,0.0,-1.0,17.93528174164568,18.475743630396824,18.30335536376185,0.5404618887511425,0.36807362211616734,15.49738219895288,15.904255319148936,15.555555555555555,0.4068731201960549,0.05817335660267453,1.1813281758721994,1.1935681563118694,1.1715185880762942,0.012239980439670006,-0.009809587795905239
629642901831,1706,1854.0,1700.0,148.0,-6.0,1059,1127.0,998.0,68.0,-61.0,511.0,0.0,486.0,-511.0,-25.0,17.033333333333335,0.0,20.25,-17.033333333333335,3.216666666666665,136.0,0.0,136.0,-136.0,0.0,0.0,0.0,0.0,0.0,0.0,10.996978851963746,0.0,11.127831715210355,-10.996978851963746,0.13085286324660927,2.362162886234821,0.0,2.196585083529554,-2.362162886234821,-0.165577802705267
632809182375,1562,1548.0,1497.0,-14.0,-65.0,1207,1197.0,1147.0,-10.0,-60.0,343.0,336.0,321.0,-7.0,-22.0,7.976744186046512,7.813953488372093,7.465116279069767,-0.1627906976744189,-0.5116279069767442,83.0,82.0,78.0,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,16.65087281795511,16.67098445595855,16.005405405405405,0.020111638003438514,-0.6454674125497064,2.672609410339078,2.561256284328915,2.451271725633493,-0.111353126010163,-0.2213376847055848
635498437105,112,102.0,62.0,-10.0,-50.0,117,97.0,63.0,-20.0,-54.0,0.0,18.0,13.0,18.0,13.0,0.0,3.6,3.25,3.6,3.25,0.0,5.0,4.0,5.0,4.0,0.0,65.5073425249299,73.01705289277362,65.5073425249299,73.01705289277362,0.0,4.34,3.4615384615384617,4.34,3.4615384615384617,0.0,0.08,0.0389193000134615,0.08,0.0389193000134615
644391574614,18,17.0,18.0,-1.0,0.0,22,21.0,21.0,-1.0,-1.0,8.0,8.0,8.0,0.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,2.0,2.0,2.0,0.0,0.0,94.05937963512214,94.2920737912418,94.70389846409294,0.23269415611966338,0.6445188289708028,0.5,0.5,0.5,0.0,0.0,0.0015849625007211,0.0015849625007211,0.0015849625007211,0.0,0.0
646490606670,2857,2785.0,2855.0,-72.0,-2.0,1011,1004.0,1008.0,-7.0,-3.0,316.0,315.0,314.0,-1.0,-2.0,2.323529411764706,2.3161764705882355,2.325925925925926,-0.007352941176470562,0.002396514161219887,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.725961538461538,9.75,9.75,0.024038461538461675,0.024038461538461675,0.9558858990588842,0.9371442746467687,0.9371442746467687,-0.018741624412115465,-0.018741624412115465
647710087674,357,360.0,308.0,3.0,-49.0,350,353.0,300.0,3.0,-50.0,77.0,0.0,73.0,-77.0,-4.0,3.08,0.0,3.1739130434782608,-3.08,0.09391304347826068,10.0,0.0,10.0,-10.0,0.0,27.5244029266826,0.0,29.05715873945439,-27.5244029266826,1.5327558127717893,10.608,0.0,9.869158878504672,-10.608,-0.7388411214953283,0.5767462676400443,0.0,0.474405157864848,-0.5767462676400443,-0.10234110977519634
651031498269,8719,7710.0,8756.0,-1009.0,37.0,9093,8060.0,9133.0,-1033.0,40.0,3151.0,2799.0,3164.0,-352.0,13.0,3.1447105788423158,3.1843003412969284,3.186304128902316,0.039589762454612654,0.04159355006000043,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.34522885958107,18.720227670753065,18.34349671941336,0.3749988111719951,-0.0017321401677108383,21.202851996042185,18.842544210853,21.34873719907999,-2.3603077851891854,0.14588520303780683
663221431289,1920,1745.0,1840.0,-175.0,-80.0,1485,1342.0,1429.0,-143.0,-56.0,385.0,0.0,365.0,-385.0,-20.0,7.7,0.0,7.3,-7.7,-0.40000000000000036,62.0,0.0,62.0,-62.0,0.0,0.0,0.0,0.0,0.0,0.0,16.164210526315788,0.0,16.18913043478261,-16.164210526315788,0.024919908466820573,3.1588713199909666,0.0,3.0511791161027237,-3.1588713199909666,-0.10769220388824285
663957355663,1311,1243.0,1269.0,-68.0,-42.0,904,861.0,874.0,-43.0,-30.0,288.0,263.0,273.0,-25.0,-15.0,7.2,6.743589743589744,7.0,-0.45641025641025657,-0.20000000000000018,112.0,87.0,110.0,-25.0,-2.0,0.0,0.0,0.0,0.0,0.0,10.46099290780142,10.441558441558442,10.560453400503778,-0.019434466242978843,0.09946049270235768,2.588562182582346,2.3165534588596266,2.426429147259846,-0.27200872372271956,-0.16213303532250034
664190296136,1751,1751.0,1751.0,0.0,0.0,1113,1113.0,1113.0,0.0,0.0,220.0,220.0,220.0,0.0,0.0,3.548387096774193,3.548387096774193,3.548387096774193,0.0,0.0,32.0,32.0,32.0,0.0,0.0,1.2426421597881885,1.2426421597881885,1.2426421597881885,0.0,0.0,8.107344632768362,8.107344632768362,8.107344632768362,0.0,0.0,0.7931042173344084,0.7931042173344084,0.7931042173344084,0.0,0.0
671638652582,190,194.0,194.0,4.0,4.0,164,164.0,164.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0,5.75,5.75,5.75,0.0,0.0,14.0,14.0,14.0,0.0,0.0,57.93200700579549,58.07279768765624,58.07279768765624,0.14079068186075006,0.14079068186075006,6.7375,6.7375,6.7375,0.0,0.0,0.145592250443935,0.145592250443935,0.145592250443935,0.0,0.0
673047778423,382,383.0,351.0,1.0,-31.0,287,287.0,250.0,0.0,-37.0,100.0,100.0,79.0,0.0,-21.0,5.0,5.0,3.95,0.0,-1.0499999999999998,29.0,29.0,22.0,0.0,-7.0,39.818067347593455,38.976486954032325,45.56955749941591,-0.8415803935611308,5.751490151822452,5.113924050632911,5.113924050632911,4.15625,0.0,-0.9576740506329111,0.3328854139521843,0.3328854139521843,0.1676594316922151,0.0,-0.1652259822599692
673559769890,92,84.0,68.0,-8.0,-24.0,113,105.0,78.0,-8.0,-35.0,29.0,27.0,27.0,-2.0,-2.0,3.625,3.375,3.857142857142857,-0.25,0.2321428571428572,7.0,5.0,7.0,-2.0,0.0,62.66539263502275,64.5487601959867,70.09974510940602,1.8833675609639542,7.434352474383267,2.5,2.5,2.0,0.0,-0.5,0.0473779458407852,0.0437277655752177,0.0319694250110577,-0.0036501802655675014,-0.015408520829727504
673955933836,1200,387.0,395.0,-813.0,-805.0,789,259.0,267.0,-530.0,-522.0,208.0,78.0,80.0,-130.0,-128.0,5.777777777777778,4.105263157894737,4.2105263157894735,-1.6725146198830405,-1.5672514619883042,60.0,29.0,29.0,-31.0,-31.0,6.46079990052975,33.05480393836033,32.289414740873745,26.59400403783058,25.828614840343995,16.25646551724138,8.555555555555555,8.615384615384615,-7.700909961685825,-7.641080901856766,1.6474523344831595,0.3774581041219482,0.384950076346191,-1.2699942303612113,-1.2625022581369685
675921593113,498,490.0,459.0,-8.0,-39.0,325,325.0,312.0,0.0,-13.0,84.0,82.0,84.0,-2.0,0.0,4.0,3.9047619047619047,4.0,-0.09523809523809534,0.0,18.0,18.0,19.0,0.0,1.0,35.222731183734936,35.678074777122646,35.40998659288951,0.4553435933877097,0.18725540915457373,5.590909090909091,5.6479591836734695,5.6479591836734695,0.05705009276437867,0.05705009276437867,0.4165513959667473,0.4157237974947373,0.4157237974947373,-0.0008275984720099716,-0.0008275984720099716
678168735747,246,244.0,246.0,-2.0,0.0,179,179.0,179.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,5.2,5.2,5.2,0.0,0.0,11.0,11.0,11.0,0.0,0.0,44.84711301964068,44.90278981894473,44.84711301964068,0.05567679930405234,0.0,4.0285714285714285,4.0285714285714285,4.0285714285714285,0.0,0.0,0.126795397442628,0.126795397442628,0.126795397442628,0.0,0.0
681409393008,401,311.0,367.0,-90.0,-34.0,328,258.0,301.0,-70.0,-27.0,88.0,59.0,77.0,-29.0,-11.0,2.4444444444444446,2.6818181818181817,2.40625,0.23737373737373701,-0.03819444444444464,9.0,7.0,7.0,-2.0,-2.0,46.89044399166925,53.87573481937229,50.49026570640009,6.985290827703039,3.5998217147308367,4.444444444444445,3.92,3.85,-0.5244444444444447,-0.5944444444444446,0.1508352386368309,0.075,0.0920336761261114,-0.0758352386368309,-0.05880156251071951
682118651221,347,346.0,347.0,-1.0,0.0,300,300.0,300.0,0.0,0.0,128.0,128.0,128.0,0.0,0.0,3.2,3.2,3.2,0.0,0.0,12.0,12.0,12.0,0.0,0.0,23.184699142379102,23.201225041499224,23.184699142379102,0.016525899120122034,0.0,6.351351351351352,6.351351351351352,6.351351351351352,0.0,0.0,0.3047004638191208,0.3047004638191208,0.3047004638191208,0.0,0.0
691128606145,167,182.0,167.0,15.0,0.0,104,119.0,104.0,15.0,0.0,29.0,36.0,29.0,7.0,0.0,3.625,4.5,3.625,0.875,0.0,9.0,9.0,9.0,0.0,0.0,56.509156644414176,53.1229177722187,56.509156644414176,-3.3862388721954773,0.0,2.15625,3.0,2.15625,0.84375,0.0,0.0495591543235084,0.0609455654547097,0.0495591543235084,0.011386411131201299,0.0
703586668030,0,211.0,189.0,211.0,189.0,0,135.0,123.0,135.0,123.0,0.0,51.0,47.0,51.0,47.0,0.0,5.1,5.222222222222222,5.1,5.222222222222222,0.0,21.0,19.0,21.0,19.0,0.0,53.031731096323554,54.19898762259006,53.031731096323554,54.19898762259006,0.0,7.780487804878049,7.027027027027027,7.780487804878049,7.027027027027027,0.0,0.1843142175532286,0.1610830766986515,0.1843142175532286,0.1610830766986515
707608676459,53,53.0,53.0,0.0,0.0,6,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707880098889,1422,1256.0,1291.0,-166.0,-131.0,706,662.0,706.0,-44.0,0.0,240.0,223.0,240.0,-17.0,0.0,4.705882352941177,4.551020408163265,4.705882352941177,-0.15486194477791138,0.0,22.0,22.0,22.0,0.0,0.0,6.899086566854805,10.303080969075973,7.674672812003556,3.4039944022211674,0.7755862451487507,13.214285714285714,13.196652719665272,13.214285714285714,-0.017632994620441877,0.0,1.5303875317987785,1.3458861789111067,1.5303875317987785,-0.18450135288767178,0.0
70855665513,83,66.0,33.0,-17.0,-50.0,95,69.0,44.0,-26.0,-51.0,0.0,14.0,2.0,14.0,2.0,0.0,1.4,2.0,1.4,2.0,0.0,3.0,2.0,3.0,2.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714623862778,741,756.0,760.0,15.0,19.0,553,556.0,554.0,3.0,1.0,196.0,202.0,203.0,6.0,7.0,4.083333333333333,4.208333333333333,4.319148936170213,0.125,0.23581560283687963,13.0,13.0,13.0,0.0,0.0,9.701605073321758,8.624262269004321,8.10581030822135,-1.0773428043174373,-1.5957947651004076,7.319327731092437,7.325396825396825,7.3062015503875966,0.0060690943043884005,-0.013126180704840174,0.4907594569819722,0.5244286590239651,0.5362310339628511,0.03366920204199286,0.04547157698087889
715487243634,318,252.0,283.0,-66.0,-35.0,273,234.0,238.0,-39.0,-35.0,106.0,87.0,86.0,-19.0,-20.0,4.076923076923077,3.48,4.095238095238095,-0.5969230769230767,0.01831501831501825,12.0,11.0,12.0,-1.0,0.0,33.21443166617751,40.186658102814825,37.82533728268314,6.972226436637314,4.610905616505626,6.935064935064935,5.754716981132075,7.0588235294117645,-1.18034795393286,0.12375859434682912,0.2957251600141321,0.1852956776284974,0.2591990518903818,-0.11042948238563471,-0.036526108123750345
717165363979,544,593.0,592.0,49.0,48.0,326,290.0,289.0,-36.0,-37.0,83.0,83.0,83.0,0.0,0.0,9.22222222222222,9.22222222222222,9.22222222222222,0.0,0.0,27.0,27.0,27.0,0.0,0.0,40.47843533319942,42.055502809915566,42.08556496700906,1.5770674767161452,1.6071296338096417,14.514084507042254,13.229323308270676,13.229323308270676,-1.2847611987715783,-1.2847611987715783,0.849343659006934,0.7590259625020674,0.7590259625020674,-0.09031769650486654,-0.09031769650486654
722989476529,77,75.0,77.0,-2.0,0.0,88,88.0,90.0,0.0,2.0,30.0,30.0,30.0,0.0,0.0,1.7647058823529411,1.7647058823529411,1.7647058823529411,0.0,0.0,6.0,6.0,6.0,0.0,0.0,66.88088775414155,66.09553411454226,66.66798701449048,-0.7853536395992933,-0.2129007396510758,2.0,2.0,2.0,0.0,0.0,0.0203058929176405,0.0203058929176405,0.0203058929176405,0.0,0.0
731412667487,111,113.0,107.0,2.0,-4.0,23,23.0,23.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,84.40802240290752,84.27643420941457,85.1132301062532,-0.13158819349294504,0.7052077033456783,1.0,1.0,1.0,0.0,0.0,0.0132877123795494,0.0132877123795494,0.0132877123795494,0.0,0.0
731677227344,130,130.0,123.0,0.0,-7.0,80,80.0,76.0,0.0,-4.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,79.24130474049967,79.24130474049967,80.10689606756107,0.0,0.8655913270613951,0.5,0.5,0.5,0.0,0.0,0.0021132833342948,0.0021132833342948,0.0021132833342948,0.0,0.0
734603544380,256,256.0,256.0,0.0,0.0,211,211.0,211.0,0.0,0.0,58.0,58.0,58.0,0.0,0.0,1.6571428571428573,1.6571428571428573,1.6571428571428573,0.0,0.0,7.0,7.0,7.0,0.0,0.0,50.15590947284962,50.256239441567935,50.15590947284962,0.10032996871831301,0.0,6.304347826086956,6.304347826086956,6.304347826086956,0.0,0.0,0.1722848626877089,0.1722848626877089,0.1722848626877089,0.0,0.0
735231114446,238,345.0,238.0,107.0,0.0,192,245.0,191.0,53.0,-1.0,45.0,56.0,45.0,11.0,0.0,2.5,2.8,2.5,0.2999999999999998,0.0,7.0,8.0,7.0,1.0,0.0,48.12561842570646,42.91167190560017,48.175089473948944,-5.2139465201062904,0.04947104824248072,4.96875,5.110169491525424,4.96875,0.14141949152542388,0.0,0.1555437337110597,0.2049445823220947,0.1555437337110597,0.049400848611035,0.0
735879312643,157,153.0,132.0,-4.0,-25.0,157,157.0,148.0,0.0,-9.0,56.0,56.0,54.0,0.0,-2.0,1.8666666666666667,1.8666666666666667,1.8,0.0,-0.06666666666666665,9.0,9.0,9.0,0.0,0.0,42.735457867469954,40.900447875849615,43.79105729800589,-1.835009991620339,1.0555994305359349,3.684210526315789,3.85,2.6666666666666665,0.16578947368421115,-1.0175438596491224,0.0485712104207912,0.0538887250245193,0.0360160674573946,0.005317514603728105,-0.012555142963396597
738093286140,123,123.0,110.0,0.0,-13.0,75,75.0,68.0,0.0,-7.0,24.0,24.0,19.0,0.0,-5.0,4.8,4.8,3.8,0.0,-1.0,20.0,20.0,15.0,0.0,-5.0,62.21227112028616,62.924207583126666,66.35770838319824,0.7119364628405052,4.145437262912083,3.928571428571429,3.928571428571429,2.8,0.0,-1.128571428571429,0.0799074752083985,0.0799074752083985,0.0467272026478794,0.0,-0.0331802725605191
740269697209,252,271.0,271.0,19.0,19.0,224,234.0,231.0,10.0,7.0,88.0,90.0,81.0,2.0,-7.0,3.8260869565217392,3.75,3.6818181818181817,-0.07608695652173925,-0.1442687747035576,9.0,9.0,9.0,0.0,0.0,47.39270885503151,46.84713978129731,48.35249414163212,-0.5455690737341996,0.9597852866006136,5.729166666666667,6.951388888888889,6.2727272727272725,1.2222222222222223,0.5435606060606055,0.2465015246787477,0.2521027101547496,0.2220842117331327,0.005601185476001913,-0.024417312945615
744222733865,118,118.0,118.0,0.0,0.0,73,73.0,73.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,5.2,5.2,5.2,0.0,0.0,9.0,9.0,9.0,0.0,0.0,56.375691971221904,56.375691971221904,56.375691971221904,0.0,0.0,4.730769230769231,4.730769230769231,4.730769230769231,0.0,0.0,0.1172842125151443,0.1172842125151443,0.1172842125151443,0.0,0.0
