stratify_by,stratum,label,display_name,n_samples,delta_exact_match,bypass_win_rate_exact_match,delta_similarity,bypass_win_rate_similarity,delta_bleu3,bypass_win_rate_bleu3,delta_rouge_l,bypass_win_rate_rouge_l
project_size,medium,favored simplicity,Favored Simplicity,268,0.055970149253731345,5.597014925373134,0.3723649914795822,84.32835820895522,0.43141179552272824,79.85074626865672,0.30668159115975485,83.58208955223881
project_size,medium,favored complexity,Favored Complexity,188,0.005319148936170213,0.5319148936170213,0.4173576025953993,89.36170212765957,0.4801182482877796,86.17021276595744,0.3465163479566536,88.82978723404256
project_size,medium,misprioritization,Misprioritization,16,0.25,25.0,0.31444543974383554,81.25,0.3540667488074305,81.25,0.2630062267638065,81.25
project_size,medium,feature-oriented,Feature-Oriented,25,0.12,12.0,0.35358987853300566,88.0,0.39886719155787614,84.0,0.28243552906226527,92.0
project_size,medium,fix-oriented,Fix-Oriented,30,0.06666666666666667,6.666666666666667,0.38835511437552234,83.33333333333333,0.4787926687847965,83.33333333333333,0.30989467898706063,80.0
project_size,medium,structural-change-bias,Structural Change Bias,144,0.034722222222222224,3.4722222222222223,0.4633956074947143,92.36111111111111,0.5395503208299558,88.19444444444444,0.38263794364628295,90.97222222222223
project_size,medium,unclear,Unclear,36,0.1388888888888889,13.88888888888889,0.23956310098986666,69.44444444444444,0.2840927355112963,66.66666666666667,0.1707130630352745,72.22222222222223
project_size,medium,vague-commit-message,Vague Commit Message,81,0.08641975308641975,8.641975308641975,0.3449191316290342,81.48148148148148,0.40771068735673915,80.24691358024691,0.27821695365535454,80.24691358024691
project_size,medium,simple-commit-message,Simple Commit Message,117,0.03418803418803419,3.4188034188034186,0.37207110452452835,84.61538461538461,0.43642573514398836,82.05128205128206,0.30541730892150365,85.47008547008546
project_size,medium,detailed-commit-message,Detailed Commit Message,89,0.06741573033707865,6.741573033707865,0.34874774842513095,83.14606741573034,0.3889657875426963,78.65168539325843,0.2800772523277895,83.14606741573034
project_size,medium,refactor-oriented,Refactor-Oriented,15,0.06666666666666667,6.666666666666667,0.4658839515956663,100.0,0.548387357153135,100.0,0.40301927452409225,100.0
project_size,medium,modification-bias,Modification Bias,104,0.019230769230769232,1.9230769230769231,0.3786094810273165,87.5,0.4457235701955164,83.65384615384616,0.31272143997671964,85.57692307692308
project_size,small,favored simplicity,Favored Simplicity,22,0.13636363636363635,13.636363636363637,0.08555893499902434,63.63636363636363,0.09411748126490666,59.09090909090909,0.05503018276851252,59.09090909090909
project_size,small,favored complexity,Favored Complexity,16,0.0625,6.25,0.1493893481963517,81.25,0.1574164453442789,68.75,0.10852373944523153,75.0
project_size,small,structural-change-bias,Structural Change Bias,13,0.0,0.0,0.09152517292244644,69.23076923076923,0.08426437410443369,61.53846153846154,0.06794160279533307,61.53846153846154
project_size,small,simple-commit-message,Simple Commit Message,10,0.2,20.0,0.11909334735297834,90.0,0.13817623368791554,80.0,0.07692896496399174,80.0
