sample_id,agent_vs_gt_sloc,bypass_vs_gt_sloc,agent_vs_bypass_sloc,agent_vs_gt_lloc,bypass_vs_gt_lloc,agent_vs_bypass_lloc,agent_vs_gt_cc_total,bypass_vs_gt_cc_total,agent_vs_bypass_cc_total,agent_vs_gt_cc_avg,bypass_vs_gt_cc_avg,agent_vs_bypass_cc_avg,agent_vs_gt_cc_max,bypass_vs_gt_cc_max,agent_vs_bypass_cc_max,agent_vs_gt_mi_score,bypass_vs_gt_mi_score,agent_vs_bypass_mi_score,agent_vs_gt_h_difficulty,bypass_vs_gt_h_difficulty,agent_vs_bypass_h_difficulty,agent_vs_gt_h_bugs,bypass_vs_gt_h_bugs,agent_vs_bypass_h_bugs,gt_sloc,gt_lloc,gt_cc_total,gt_cc_avg,gt_cc_max,gt_mi_score,gt_h_difficulty,gt_h_bugs
783289052658,-2.0,-3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.09090909090909083,0.0,0.09090909090909083,1.0,0.0,1.0,-0.9673702935045583,-0.027621081526206126,-0.9397492119783522,0.5,0.0,0.5,0.006080963091789092,0.0,0.006080963091789092,106.0,80.0,28.0,2.5454545454545454,5.0,69.91261513166612,2.5,0.03256744426973415
784518178277,0.0,-66.0,66.0,1.0,-62.0,63.0,-58.0,-12.0,-46.0,-2.4166666666666665,0.4583333333333335,-2.875,-8.0,0.0,-8.0,-50.10926828606159,2.1860509146387628,-52.295319200700355,-8.198019801980198,-1.1391962725684337,-7.0588235294117645,-0.4865060993189501,-0.1722359883758377,-0.3142701109431124,387.0,207.0,58.0,2.4166666666666665,8.0,50.10926828606159,8.198019801980198,0.4865060993189501
785366207525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787944817684,2.0,-8.0,10.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235790752227672,0.16485157930407013,0.6587274959186971,0.0,0.0,0.0,0.0,0.0,0.0,365.0,172.0,39.0,9.75,27.0,37.16418412140296,6.8,0.19566617507355796
788190794177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789753888745,-123.0,-1038.0,915.0,-45.0,-733.0,688.0,-40.0,-299.0,259.0,-0.443873053188363,-3.602409638554217,3.158536585365854,6.0,-20.0,26.0,3.1292234734175963,-3.4697993327834755,6.599022806201072,-0.22335050525064482,-10.922330097087379,10.698979591836734,-0.07546048171051323,-0.9915340751013156,0.9160735933908024,1038.0,733.0,299.0,3.602409638554217,20.0,3.4697993327834755,10.922330097087379,0.9915340751013156
790659170151,0.0,-57.0,57.0,0.0,-63.0,63.0,0.0,-18.0,18.0,0.0,-0.10714285714285676,0.10714285714285676,0.0,0.0,0.0,0.0,13.008232530287444,-13.008232530287444,0.0,-0.054545454545454675,0.054545454545454675,0.0,-0.06587949264020829,0.06587949264020829,156.0,119.0,41.0,5.857142857142857,9.0,42.07862682912193,3.4545454545454546,0.10394624363762422
794687372331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802604061177,-33.0,-38.0,5.0,-13.0,-15.0,2.0,-1.0,-2.0,1.0,1.25,1.0,0.25,0.0,-1.0,1.0,-0.4975647702142183,2.1641172100936714,-2.6616819803078897,0.2531249999999998,0.1600215517241379,0.09310344827586192,-0.0051349466944551475,-0.011194826158636442,0.006059879464181295,183.0,162.0,30.0,6.0,19.0,57.885569779072654,6.046875,0.11965199476980387
809670489924,-36.0,-7.0,-29.0,-17.0,-11.0,-6.0,-13.0,0.0,-13.0,-0.060871712557105884,0.0,-0.060871712557105884,0.0,0.0,0.0,0.0,0.0,0.0,-0.03158720138875193,0.0,-0.03158720138875193,-0.08630131465249202,0.0,-0.08630131465249202,1201.0,1184.0,345.0,3.791208791208791,16.0,0.0,7.845092024539877,1.4471440037921577
813663433969,-3.0,-13.0,10.0,-3.0,-9.0,6.0,-2.0,-2.0,0.0,-0.10526315789473628,-0.10526315789473628,0.0,0.0,0.0,0.0,0.5948526448134821,0.990118831250193,-0.39526618643671085,0.03172161876381807,0.03172161876381807,0.0,-0.008552252882712108,-0.008552252882712108,0.0,411.0,324.0,131.0,6.894736842105263,26.0,31.326316640641025,7.101941747572815,0.46691415096792405
813848322160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818605577439,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.557035164854987,0.0,-13.557035164854987,0.0,0.0,0.0,0.0,0.0,0.0,119.0,68.0,13.0,2.6,6.0,76.699873638011,2.2857142857142856,0.01383772647454919
820296913979,5.0,-56.0,61.0,-3.0,-2.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-100.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,7.0,1.0,1.0,1.0,100.0,0.0,0.0
82032698342,-3.0,-91.0,88.0,-3.0,-93.0,90.0,-1.0,-23.0,22.0,-0.030303030303030276,-0.34615384615384626,0.315850815850816,0.0,-5.0,5.0,0.20869120104875805,7.245929819568914,-7.037238618520156,0.0,-1.2294871794871791,1.2294871794871791,0.0,-0.03753109728719781,0.03753109728719781,354.0,372.0,66.0,2.0,12.0,48.27158088936703,4.846153846153846,0.11914586668205135
823672850127,0.0,1.0,-1.0,0.0,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1252937686391675,-1.1252937686391675,0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.0,2.0,1.0,1.0,82.74355388995777,1.0,0.0038698801581456034
831394978257,6.0,-48.0,54.0,4.0,-50.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8355462355991392,3.1093158387098825,-4.944862074309022,0.0,0.0,0.0,-0.005416041678685934,0.0,-0.005416041678685934,198.0,204.0,26.0,8.666666666666666,12.0,59.13818691596624,1.5,0.03474937501201927
831842541379,-73.0,-116.0,43.0,8.0,-26.0,34.0,2.0,-2.0,4.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-10.587197168825199,-13.10108541692641,2.5138882481012104,1.5,0.0,1.5,0.008035843815994526,-0.003058893689053568,0.011094737505048096,149.0,35.0,2.0,1.0,1.0,87.27492287625248,0.5,0.004643856189774725
838393602727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3540429274877077,0.0,-1.3540429274877077,0.0,0.0,0.0,0.0,0.0,0.0,381.0,297.0,97.0,9.7,33.0,32.720518826082696,7.958823529411765,0.4060726875444713
846833881465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849984213250,62.0,80.0,-18.0,36.0,40.0,-4.0,8.0,9.0,-1.0,0.3392857142857144,0.4642857142857144,-0.125,0.0,0.0,0.0,-3.398156784542074,-4.015390731210452,0.617233946668378,0.8045977011494259,0.8045977011494259,0.0,0.02578497531368365,0.02578497531368365,0.0,277.0,148.0,37.0,5.285714285714286,11.0,42.46328541086008,6.333333333333333,0.09666666666666666
850065405582,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7552550912334652,1.7552550912334652,0.0,0.0,0.0,0.0,0.0,0.0,58.0,13.0,0.0,0.0,0.0,82.5584487519968,0.5,0.004643856189774725
851165947685,-82.0,-30.0,-52.0,-67.0,-27.0,-40.0,-28.0,-11.0,-17.0,-0.25396825396825395,0.041353383458646586,-0.29532163742690054,0.0,0.0,0.0,7.303146611594933,2.67425953481753,4.628887076777403,-0.1541010770505391,-0.05182072829131723,-0.10228034875922187,-0.0707488821677214,-0.007323015603227623,-0.06342586656449378,457.0,432.0,132.0,3.142857142857143,11.0,21.707884401366073,5.647058823529412,0.33068273228599104
853894369870,0.0,-3.0,3.0,-1.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04701589903068282,0.19714804574297773,-0.1501321467122949,0.0,0.0,0.0,0.0,0.0,0.0,420.0,202.0,49.0,9.8,25.0,42.324372977913654,6.6521739130434785,0.20620182978237953
854418523194,6.0,-8.0,14.0,6.0,-2.0,8.0,5.0,0.0,5.0,0.45454545454545503,0.0,0.45454545454545503,0.0,0.0,0.0,-0.8967728652602389,0.36339012745933985,-1.2601629927195788,0.2427098150782374,-0.21538319141058793,0.45809300648882534,0.02137273644321419,-0.013842134817437679,0.03521487126065187,379.0,241.0,79.0,7.181818181818182,25.0,40.648058588228004,10.277027027027026,0.3822813140870246
85667584588,-9.0,-65.0,56.0,-9.0,-71.0,62.0,-2.0,-22.0,20.0,0.013513513513513598,0.4301801801801801,-0.4166666666666665,0.0,0.0,0.0,0.9176288018258418,3.896764262268249,-2.979135460442407,-0.08823529411764763,-0.08463385354141639,-0.0036014405762312407,-0.003937927063739022,-0.013085430803721654,0.009147503739982632,334.0,319.0,92.0,2.4864864864864864,16.0,41.84057538656269,4.676470588235294,0.16539293667703853
861045220386,122.0,141.0,-19.0,45.0,50.0,-5.0,42.0,42.0,0.0,1.1315453384418905,1.1315453384418905,0.0,9.0,9.0,0.0,-7.9473183118089565,-8.216858541585509,0.26954022977655256,1.879693486590039,1.879693486590039,0.0,0.24856979208319696,0.24856979208319696,0.0,950.0,392.0,124.0,4.592592592592593,33.0,31.484788045502086,5.275862068965517,0.3490030125382213
864915051134,-20.0,-43.0,23.0,-20.0,-43.0,23.0,-9.0,-15.0,6.0,-0.8181818181818175,-1.3636363636363633,0.5454545454545459,-11.0,-15.0,4.0,3.1032871006163063,5.39310945531502,-2.289822354698714,0.2418595896856761,0.4920860389610393,-0.2502264492753632,-0.04555559174179852,-0.07031523170431525,0.024759639962516733,276.0,247.0,96.0,8.727272727272727,70.0,37.55677593235858,8.96103896103896,0.4553013403733102
86811399170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875339766147,-565.0,-574.0,9.0,-278.0,-292.0,14.0,-282.0,-102.0,-180.0,-4.862068965517241,4.137931034482759,-9.0,-37.0,21.0,-58.0,-1.587784567183458,17.18695898408147,-18.77474355126493,-14.231207289293849,-0.17276573085229074,-14.058441558441558,-2.6949259688543865,-0.8311918718245537,-1.8637340970298328,1553.0,878.0,282.0,4.862068965517241,37.0,1.587784567183458,14.231207289293849,2.6949259688543865
879341243018,-9.0,-14.0,5.0,-10.0,-10.0,0.0,-7.0,-7.0,0.0,-1.166666666666666,-1.166666666666666,0.0,-5.0,-5.0,0.0,1.2225676820244686,1.352343061377276,-0.12977537935280736,0.14576271186440692,0.14576271186440692,0.0,-0.03262567976133346,-0.03262567976133346,0.0,325.0,191.0,84.0,14.0,53.0,41.94891551124481,10.1,0.32055551316197467
880669871854,0.0,-23.0,23.0,0.0,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060027315863934,-0.6060027315863934,0.0,-0.11379800853485111,0.11379800853485111,0.0,-0.006222809130635068,0.006222809130635068,219.0,139.0,41.0,1.9523809523809523,8.0,59.18621653418704,5.7894736842105265,0.12286917501586546
885802345950,-3.0,-389.0,386.0,-2.0,-316.0,314.0,-1.0,-129.0,128.0,-0.05263157894736903,-6.7894736842105265,6.7368421052631575,0.0,-26.0,26.0,0.5624534482786814,-32.4740236202763,33.03647706855498,-0.6185118511851178,-7.133663366336633,6.515151515151516,-0.009405671208342514,-0.45836189808521194,0.4489562268768694,389.0,316.0,129.0,6.7894736842105265,26.0,32.4740236202763,7.133663366336633,0.45836189808521194
887454276560,0.0,-3.0,3.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,100.0,0.0,0.0
888355842122,-5.0,-18.0,13.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.9761904761904763,-0.9761904761904763,0.0,0.0,0.0,0.2970276429810781,0.06494745947618696,0.23208018350489112,0.1028571428571432,0.41999999999999993,-0.3171428571428567,-0.0009362867105950357,0.017498670042494224,-0.01843495675308926,303.0,186.0,34.0,4.857142857142857,8.0,52.046739371027385,5.04,0.21387263385270722
889155854283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89582342552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900822826659,-4.0,-8.0,4.0,-76.0,-78.0,2.0,-10.0,-10.0,0.0,0.6578947368421053,0.6578947368421053,0.0,0.0,0.0,0.0,3.91779492436045,3.9735162264695703,-0.055721302109120074,-1.4484314568113454,-1.4484314568113454,0.0,-0.23895033512499952,-0.23895033512499952,0.0,638.0,493.0,108.0,4.5,19.0,32.124717259332115,12.871508379888269,0.9832446847098725
902212975621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,49.0,18.0,1.6363636363636365,3.0,64.22579312523469,4.714285714285714,0.02096915840279952
904238908888,6.0,76.0,-70.0,6.0,66.0,-60.0,2.0,13.0,-11.0,0.09523809523809579,-0.010351966873705543,0.10559006211180133,0.0,0.0,0.0,0.09384200575377832,-3.7891693223181147,3.883011328071893,0.697897374441661,0.43797568449144997,0.25992168995021103,0.01823083400028047,0.08986350364450235,-0.07163266964422188,532.0,422.0,139.0,6.619047619047619,16.0,18.162337517597738,12.962686567164178,0.707880920479657
904562058207,16.0,-22.0,38.0,15.0,-20.0,35.0,10.0,-5.0,15.0,-0.7538461538461538,-0.5,-0.25384615384615383,1.0,-1.0,2.0,-2.6393591560245753,2.5152203492522744,-5.15457950527685,-0.21133736929003888,-1.3895652173913047,1.1782278481012658,0.03119887522305992,-0.09718695856217185,0.12838583378523177,341.0,213.0,66.0,6.6,16.0,40.404626138203916,4.869565217391305,0.2694718212498808
905126134507,-1.0,-13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,6.0,0.0,0.0,0.0,100.0,0.0,0.0
906108155094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91018899649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35.0,8.0,1.3333333333333333,2.0,100.0,0.0,0.0
910673739950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941123802695884,0.2941123802695884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,166.0,36.0,2.25,10.0,51.075812454253345,4.0,0.05960451250937504
911925353872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912411629049,-6.0,-61.0,55.0,2.0,-30.0,32.0,0.0,-2.0,2.0,0.0,-0.18181818181818166,0.18181818181818166,0.0,-2.0,2.0,0.6549824961931492,3.6272886010085514,-2.9723061048154023,-0.08643617021276562,1.0374999999999996,-1.1239361702127653,-0.006709730908072226,-0.03469471530259774,0.027984984394525514,325.0,216.0,33.0,3.0,12.0,47.60329711789368,8.9375,0.19966815703128385
912666015156,0.0,-37.0,37.0,0.0,-20.0,20.0,0.0,-5.0,5.0,0.0,-0.033333333333333215,0.033333333333333215,0.0,-2.0,2.0,-0.9546954207362681,1.5736787179132925,-2.5283741386495606,0.0,-0.011553273427471034,0.011553273427471034,0.0,-0.02004596096060357,0.02004596096060357,396.0,265.0,68.0,4.533333333333333,28.0,28.975227612971,2.8536585365853657,0.21291783312685458
923023936419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924088283913,1.0,-7.0,8.0,8.0,8.0,0.0,2.0,3.0,-1.0,0.0769230769230771,-0.11813186813186816,0.19505494505494525,0.0,0.0,0.0,1.1326823154888999,3.18034941671921,-2.04766710123031,0.5479094076655047,1.0935904707884285,-0.5456810631229239,0.008753003809075732,0.017528076198147224,-0.008775072389071492,496.0,394.0,82.0,3.1538461538461537,13.0,34.65516229271112,6.237804878048781,0.30952018372578016
925594200960,5.0,-12.0,17.0,5.0,-14.0,19.0,2.0,-3.0,5.0,0.11764705882352944,-0.051470588235293935,0.16911764705882337,1.0,0.0,1.0,-0.982106125610116,2.895560170487414,-3.87766629609753,0.0,-0.09090909090909083,0.09090909090909083,0.0,-0.008914925929297105,0.008914925929297105,136.0,146.0,37.0,2.176470588235294,5.0,64.20156180446962,1.0909090909090908,0.022202638308846556
927112591243,-249.0,-262.0,13.0,-189.0,-201.0,12.0,-12.0,-14.0,2.0,0.032303370786516794,0.03409090909090917,-0.0017875383043923776,0.0,0.0,0.0,-0.5905129883451607,-0.0692190123596177,-0.5212939759855431,-1.2750501871173991,-1.4440202628294543,0.16897007571205513,-0.6622343122081329,-0.6603813395400584,-0.001852972668074493,950.0,753.0,204.0,2.125,9.0,19.06746530425991,14.70817120622568,1.5101230395265723
928799450478,-1915.0,-53.0,-1862.0,-1078.0,-16.0,-1062.0,-525.0,-6.0,-519.0,-16.93548387096774,-0.19354838709677225,-16.741935483870968,-124.0,-4.0,-120.0,0.0,0.0,0.0,-10.966577540106952,-0.09801385447009636,-10.868563685636856,-2.730722945868541,-0.06886086623477983,-2.661862079633761,1915.0,1078.0,525.0,16.93548387096774,124.0,0.0,10.966577540106952,2.730722945868541
936511886051,-14.0,4.0,-18.0,-2.0,4.0,-6.0,-2.0,1.0,-3.0,-0.666666666666667,0.33333333333333304,-1.0,0.0,1.0,-1.0,1.5061190382682028,-1.067426984796036,2.573546023064239,-0.9666666666666668,0.18958333333333321,-1.15625,-0.010328890605232677,0.005079358213694547,-0.015408248818927224,151.0,66.0,14.0,4.666666666666667,10.0,44.1060703667336,3.966666666666667,0.038648407361523245
939240923914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947550465599,-458.0,354.0,-812.0,-369.0,158.0,-527.0,-136.0,45.0,-181.0,0.49601910828025453,0.2866242038216562,0.20939490445859832,0.0,0.0,0.0,0.0,0.0,0.0,-0.826649181370211,-0.8190093702443448,-0.007639811125866203,-1.0461691013068695,0.5750384792497076,-1.621207580556577,4086.0,2827.0,1080.0,6.8789808917197455,45.0,0.0,14.302575107296137,6.8439156196213276
959479366750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964336776848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965325250429,0.0,-2.0,2.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5479973051169935,0.41798647046279314,0.13001083465420038,0.0,-0.25263157894736876,0.25263157894736876,0.0,-0.01002953262674032,0.01002953262674032,74.0,70.0,0.0,0.0,0.0,69.96450125431949,3.2,0.07335940001153851
968032133756,-18.0,-3.0,-15.0,-11.0,-4.0,-7.0,-2.0,-2.0,0.0,-0.125,-0.125,0.0,-1.0,0.0,-1.0,0.905375551857615,0.35441168873465045,0.5509638631229645,0.021893085592447292,0.0,0.021893085592447292,-0.024418940028264724,0.0,-0.024418940028264724,1034.0,551.0,147.0,9.1875,26.0,10.486880450982524,8.35820895522388,0.8788872502451932
968687634347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97321414157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973399694447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977322491634,-24.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01608202015453486,0.05918607603402748,-0.07526809618856234,0.0,0.0,0.0,0.0,0.0,0.0,765.0,429.0,163.0,10.1875,66.0,27.692367007339026,10.5625,0.8037340952781207
977417744289,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,2.0,-2.0,0.0,0.06896551724137945,-0.06896551724137945,0.0,0.0,0.0,-0.05262418687188841,-0.22082663115016032,0.1682024442782719,0.0,-0.023248474647591166,0.023248474647591166,0.0,0.005408724867813408,-0.005408724867813408,570.0,399.0,114.0,3.9310344827586206,19.0,31.579256583907217,8.778350515463918,0.4566115540439938
979223868068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986150056849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,28.0,7.0,3.5,6.0,56.72747862876604,1.1666666666666667,0.012
133313355306,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150612247963668,0.0,0.150612247963668,-0.03270009342883817,0.0,-0.03270009342883817,0.009369189803760891,0.0,0.009369189803760891,408.0,342.0,68.0,8.5,28.0,28.478025042857453,10.29585798816568,0.8827646028440228
140532355399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192421305001,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0769230769230771,0.0769230769230771,0.0,0.0,0.0,0.0,0.1641325037858934,0.23756925603328227,-0.07343675224738888,0.1200000000000001,0.1200000000000001,0.0,0.005819631113412424,0.005819631113412424,0.0,315.0,194.0,41.0,3.1538461538461537,15.0,47.6746970748018,6.0,0.0857547000290937
237229484642,1.0,-19.0,20.0,2.0,-19.0,21.0,2.0,-1.0,3.0,0.029032258064516148,0.0034482758620688614,0.025583982202447286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,104.0,33.0,1.1,2.0,100.0,0.0,0.0
26340290741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283771574796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331306179534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409702885303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426624007482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50897849942,0.0,-2.0,2.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,40.0,2.0,1.0,1.0,100.0,0.0,0.0
522196544727,0.0,-58.0,58.0,0.0,-44.0,44.0,0.0,-7.0,7.0,0.0,1.0,-1.0,0.0,-2.0,2.0,-5.559832001071676,12.434918192402264,-17.99475019347394,0.0,-1.2121212121212122,1.2121212121212122,0.0,-0.01534823416925963,0.01534823416925963,102.0,84.0,10.0,2.0,5.0,69.54564772875582,2.5454545454545454,0.02734823416925963
542594122866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555381121741,-104.0,-77.0,-27.0,-20.0,-1.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,6.907141562345416,3.665293166944899,3.241848395400517,-3.537710736468501,0.0,-3.537710736468501,-0.14022848041439953,0.0,-0.14022848041439953,212.0,122.0,27.0,6.75,12.0,54.84405354970998,8.755102040816327,0.2024426745531538
575333688393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59244557910,-3.0,50.0,-53.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3556815335995225,-0.42807559781151383,0.7837571314110363,0.0,0.0,0.0,0.0,0.0,0.0,230.0,35.0,0.0,0.0,0.0,74.77005164927738,0.5,0.0015849625007211565
62583018238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633246057513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640504300320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,115.0,39.0,1.6956521739130435,6.0,100.0,0.0,0.0
719279406899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731986363195,1.0,4.0,-3.0,0.0,4.0,-4.0,1.0,0.0,1.0,0.018181818181817633,0.0,0.018181818181817633,1.0,0.0,1.0,-0.3226351772763625,-0.09425733648826906,-0.22837784078809342,-0.023670039647315733,0.0,-0.023670039647315733,0.008780732730550689,0.0,0.008780732730550689,1384.0,929.0,237.0,4.3090909090909095,70.0,10.739552920463812,9.550387596899224,0.5743927272011948
783844654434,-43.0,-46.0,3.0,-36.0,-36.0,0.0,-19.0,-18.0,-1.0,0.09877955758962642,0.07241508025382615,0.026364477335800274,3.0,1.0,2.0,2.286078446316978,2.0347521189505713,0.2513263273664066,0.15803571428571406,0.15803571428571406,0.0,-0.02108266117988769,-0.02108266117988769,0.0,420.0,417.0,122.0,2.1403508771929824,7.0,37.118663912704385,6.685714285714286,0.25642126418626277
791503251376,-2.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07164073804381133,0.010711357948046896,0.06092938009576443,0.0,0.0,0.0,0.0,0.0,0.0,157.0,122.0,25.0,3.125,6.0,62.53815121319811,4.95,0.08809003698103748
791684313047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846237170206,-9.0,-70.0,61.0,9.0,-36.0,45.0,-238.0,-17.0,-221.0,-4.958333333333333,-0.15398550724637694,-4.804347826086956,-19.0,-1.0,-18.0,-11.77610854911405,3.247921997439123,-15.024030546553172,-7.951456310679611,-0.2286840334518887,-7.7227722772277225,-1.0288634875538887,-0.06033938135520622,-0.9685241061986825,943.0,647.0,238.0,4.958333333333333,19.0,11.77610854911405,7.951456310679611,1.0288634875538887
873013605380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883129389234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,304.0,74.0,3.5238095238095237,11.0,39.17859530309138,5.518867924528302,0.21236633507046523
8911998967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995639086955,-71.0,-14.0,-57.0,-55.0,-8.0,-47.0,-21.0,-4.0,-17.0,-0.4414285714285717,0.10164835164835129,-0.543076923076923,-8.0,0.0,-8.0,2.723076805768258,-0.09216254215185415,2.8152393479201123,-0.7360525082044074,0.9223574941546389,-1.6584100023590462,-0.24827727086970652,0.002486477206212423,-0.25076374807591895,333.0,280.0,93.0,3.3214285714285716,16.0,37.41634154468202,14.810126582278482,0.9846449736601233
334950146121,-47.0,-45.0,-2.0,-21.0,-19.0,-2.0,-6.0,-6.0,0.0,-0.36363636363636354,-0.36363636363636354,0.0,0.0,0.0,0.0,4.184326993966252,4.1457758829610185,0.03855111100523345,-0.48571428571428554,-0.48571428571428554,0.0,-0.01115676170269194,-0.01115676170269194,0.0,126.0,92.0,24.0,2.0,3.0,70.0565195783695,2.2857142857142856,0.0333594000115385
526181689064,182.0,-50.0,232.0,134.0,-26.0,160.0,-212.0,-9.0,-203.0,-3.925925925925926,0.05446623093681913,-3.980392156862745,-18.0,0.0,-18.0,-12.206834733232304,1.8713180884127336,-14.078152821645038,-10.37202380952381,-1.1156946955997604,-9.25632911392405,-0.7933055138410515,-0.04984269107737904,-0.7434628227636725,931.0,688.0,212.0,3.925925925925926,18.0,12.206834733232304,10.37202380952381,0.7933055138410515
771909458032,-18.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0
