id,model,advantage_exact_match,advantage_similarity,advantage_bleu3,advantage_rouge_l,exact_match_agent,similarity_agent,bleu3_agent,rouge_l_agent,exact_match_bypass,similarity_bypass,bleu3_bypass,rouge_l_bypass,difficulty,project_size,n_conflict_files,n_total_conflicts,repo_commits,repo_code_lines,repo_contributors
118214162527,Qwen3-32B,0.0,0.11557433609643675,0.10966401998192354,0.09548418715963503,0.0,0.8539108494533221,0.8586346737573901,0.8893002591632728,0.0,0.9694851855497588,0.9682986937393137,0.9847844463229078,easy,large,1,1,395,120202,47
118214162527,LLaMA-3.1-8B,0.0,0.8933950191948026,0.9682833319196243,0.8607415673029998,0.0,0.0760901663549562,1.536181968932857e-05,0.1240428790199081,0.0,0.9694851855497588,0.9682986937393137,0.9847844463229078,easy,large,1,1,395,120202,47
118214162527,GPT-5-nano,0.0,-0.019490107294025005,-0.03038049542342358,-0.010219716874427798,0.0,0.9889752928437838,0.9986791891627372,0.9950041631973356,0.0,0.9694851855497588,0.9682986937393137,0.9847844463229078,easy,large,1,1,395,120202,47
118865208997,Qwen3-32B,1.0,0.6108764862582029,0.6267144392194968,0.5373891001267428,0.0,0.3891235137417971,0.3732855607805033,0.4626108998732572,1.0,1.0,1.0,1.0,easy,medium,1,1,1369,11603,190
118865208997,LLaMA-3.1-8B,1.0,0.12814930015552095,0.10166285497878647,0.0845901639344262,0.0,0.871850699844479,0.8983371450212135,0.9154098360655738,1.0,1.0,1.0,1.0,easy,medium,1,1,1369,11603,190
118865208997,GPT-5-nano,0.0,-0.5751710328716837,-0.5717805327643006,-0.5137862338424475,0.0,0.8970465543133656,0.9431974457170148,0.9174061433447098,0.0,0.3218755214416819,0.3714169129527142,0.4036199095022624,easy,medium,1,1,1369,11603,190
119788043391,Qwen3-32B,0.0,0.5842544190148027,0.6301741571247456,0.4916842332245576,0.0,0.2993020071469124,0.3412838865991207,0.4165110197982816,0.0,0.883556426161715,0.9714580437238662,0.9081952530228392,easy,medium,1,1,987,15754,27
119788043391,LLaMA-3.1-8B,0.0,0.045162694526063696,0.023024247199152192,0.02498357419072239,0.0,0.8383937316356513,0.948433796524714,0.8832116788321168,0.0,0.883556426161715,0.9714580437238662,0.9081952530228392,easy,medium,1,1,987,15754,27
119788043391,GPT-5-nano,0.0,0.060180650778104194,0.013128773037084263,0.02725365048775552,0.0,0.8233757753836108,0.958329270686782,0.8809416025350837,0.0,0.883556426161715,0.9714580437238662,0.9081952530228392,easy,medium,1,1,987,15754,27
12005941047,Qwen3-32B,0.0,0.15242729568000812,0.1229115609965108,0.08930530518150315,0.0,0.8362837559266131,0.8661384743236706,0.905026851807054,0.0,0.9887110516066212,0.9890500353201814,0.9943321569885571,easy,medium,1,1,1494,17605,68
12005941047,LLaMA-3.1-8B,0.0,0.8982016796494645,0.9808719344617477,0.8742392183507856,0.0,0.0839216163583251,3.022321835138484e-05,0.1159363332678325,0.0,0.9821232960077896,0.980902157680099,0.990175551618618,easy,medium,1,1,1494,17605,68
12005941047,GPT-5-nano,0.0,0.1710077896786757,0.16595667643626066,0.08763465360260703,0.0,0.8111155063291139,0.8149454812438384,0.902540898016011,0.0,0.9821232960077896,0.980902157680099,0.990175551618618,easy,medium,1,1,1494,17605,68
12015123393,Qwen3-32B,0.0,0.14973126056509978,0.16562378835056735,0.11122276273163845,0.0,0.8472029788708002,0.8316091908652895,0.8876984886167973,0.0,0.9969342394359,0.9972329792158569,0.9989212513484358,medium,large,1,2,2594,288353,76
